Year,YearCode,Country Name,Country Code,GDP (current US$)
2006,YR2006,Maldives,MDV,1303375806.06689
2006,YR2006,Mali,MLI,6122644014.78684
2006,YR2006,Malta,MLT,6390123590.13841
2006,YR2006,Marshall Islands,MHL,143352031.172085
2006,YR2006,Mauritania,MRT,3040718540.58079
2006,YR2006,Mauritius,MUS,6731536244.19443
2006,YR2006,Mexico,MEX,966249852838.419
2006,YR2006,"Micronesia, Fed. Sts.",FSM,252991205.003248
2006,YR2006,Moldova,MDA,3408454197.89191
2006,YR2006,Monaco,MCO,4663488363.0977
2006,YR2006,Mongolia,MNG,3414053250.94549
2006,YR2006,Montenegro,MNE,2696020574.58286
2006,YR2006,Morocco,MAR,65637107776.2619
2006,YR2006,Mozambique,MOZ,7095910827.74363
2006,YR2006,Myanmar,MMR,
2006,YR2006,Namibia,NAM,7978676469.77384
2006,YR2006,Nepal,NPL,9043715355.8881
2006,YR2006,Netherlands,NLD,677691901432.745
2006,YR2006,New Caledonia,NCL,
2006,YR2006,New Zealand,NZL,110304429415.584
2006,YR2006,Nicaragua,NIC,6786294613.48486
2006,YR2006,Niger,NER,3646727993.03698
2006,YR2006,Nigeria,NGA,145429802541.747
2006,YR2006,Northern Mariana Islands,MNP,
2006,YR2006,Norway,NOR,340041912703.697
2006,YR2006,Oman,OMN,36803641389.0006
2006,YR2006,Pakistan,PAK,137264061106.043
2006,YR2006,Palau,PLW,210111650.861356
2006,YR2006,Panama,PAN,17137000000
2006,YR2006,Papua New Guinea,PNG,5598700444.44444
2006,YR2006,Paraguay,PRY,10662013294.3079
2006,YR2006,Peru,PER,92432757798.1651
2006,YR2006,Philippines,PHL,122210719245.942
2006,YR2006,Poland,POL,341669943593.876
2006,YR2006,Portugal,PRT,201790398436.412
2006,YR2006,Puerto Rico,PRI,86157000000
2006,YR2006,Qatar,QAT,60496701553.1987
2006,YR2006,Romania,ROM,122641508767.76
2006,YR2006,Russian Federation,RUS,989930542278.684
2006,YR2006,Rwanda,RWA,3111191405.55534
2006,YR2006,Samoa,WSM,453082900.112909
2006,YR2006,San Marino,SMR,1469075398.31891
2006,YR2006,Sao Tome and Principe,STP,124184906.73689
2006,YR2006,Saudi Arabia,SAU,376900133511.348
2006,YR2006,Senegal,SEN,9358710763.47381
2006,YR2006,Serbia,SRB,29221081586.6368
2006,YR2006,Seychelles,SYC,1016419769.16068
2006,YR2006,Sierra Leone,SLE,1887429109.49668
2006,YR2006,Singapore,SGP,139020876513.172
2006,YR2006,Sint Maarten (Dutch part),SXM,
2006,YR2006,Slovak Republic,SVK,69002095094.7184
2006,YR2006,Slovenia,SVN,38945146499.5315
2006,YR2006,Solomon Islands,SLB,456735444.86792
2006,YR2006,Somalia,SOM,
2006,YR2006,South Africa,ZAF,261007039378.852
2006,YR2006,South Sudan,SSD,
2006,YR2006,Spain,ESP,1236352163544.47
2006,YR2006,Sri Lanka,LKA,28267410542.5164
2006,YR2006,St. Kitts and Nevis,KNA,629511777.660199
2006,YR2006,St. Lucia,LCA,1018069266.61284
2006,YR2006,St. Martin (French part),MAF,
2006,YR2006,St. Vincent and the Grenadines,VCT,611040126.245679
2006,YR2006,Sudan,SDN,35159250984.9057
2006,YR2006,Suriname,SUR,2626093294.46064
2006,YR2006,Swaziland,SWZ,2947922182.75015
2006,YR2006,Sweden,SWE,399075661572.866
2006,YR2006,Switzerland,CHE,405183914852.772
2006,YR2006,Syrian Arab Republic,SYR,33332844574.7801
2006,YR2006,Tajikistan,TJK,2830236053.84429
2006,YR2006,Tanzania,TZA,14331231238.9296
2006,YR2006,Thailand,THA,207088828467.346
2006,YR2006,Timor-Leste,TMP,462600000
2006,YR2006,Togo,TGO,2202809210.74095
2006,YR2006,Tonga,TON,295998379.120654
2006,YR2006,Trinidad and Tobago,TTO,18460905284.2745
2006,YR2006,Tunisia,TUN,34377235161.5327
2006,YR2006,Turkey,TUR,530900095204.76
2006,YR2006,Turkmenistan,TKM,10277598152.4249
2006,YR2006,Turks and Caicos Islands,TCA,
2006,YR2006,Tuvalu,TUV,22903319.50355
2006,YR2006,Uganda,UGA,9977209198.94291
2006,YR2006,Ukraine,UKR,107753069306.931
2006,YR2006,United Arab Emirates,ARE,222105928740.596
2006,YR2006,United Kingdom,GBR,2483008793218.61
2006,YR2006,United States,USA,13857900000000
2006,YR2006,Uruguay,URY,19579479147.1959
2006,YR2006,Uzbekistan,UZB,17030896203.1963
2006,YR2006,Vanuatu,VUT,437072933.899158
2006,YR2006,"Venezuela, RB",VEN,183477522123.894
2006,YR2006,Vietnam,VNM,66371664817.0436
2006,YR2006,Virgin Islands (U.S.),VIR,
2006,YR2006,West Bank and Gaza,WBG,
2006,YR2006,"Yemen, Rep.",YEM,18941303849.6801
2006,YR2006,Zambia,ZMB,10702200821.6889
2006,YR2006,Zimbabwe,ZWE,5443896499.71994
2007,YR2007,Afghanistan,AFG,9843851008.65578
2007,YR2007,Albania,ALB,10704661570.5584
2007,YR2007,Algeria,DZA,134977867931.582
2007,YR2007,American Samoa,ASM,
2007,YR2007,Andorra,ADO,3245411583.7197
2007,YR2007,Angola,AGO,60448890972.4218
2007,YR2007,Antigua and Barbuda,ATG,1295824296.3001
2007,YR2007,Argentina,ARG,260768703249.434
2007,YR2007,Armenia,ARM,9206277478.95229
2007,YR2007,Aruba,ABW,2623726256.98324
2007,YR2007,Australia,AUS,853854910889.534
2007,YR2007,Austria,AUT,375041784029.848
2007,YR2007,Azerbaijan,AZE,33049380917.6985
2007,YR2007,"Bahamas, The",BHS,8318996000
2007,YR2007,Bahrain,BHR,18473097688.7683
2007,YR2007,Bangladesh,BGD,68415421372.7194
2007,YR2007,Barbados,BRB,4513250000
2007,YR2007,Belarus,BLR,45275711995.825
2007,YR2007,Belgium,BEL,459618853659.405
2007,YR2007,Belize,BLZ,1290550000
2007,YR2007,Benin,BEN,5506275948.35799
2007,YR2007,Bermuda,BMU,5895048000
2007,YR2007,Bhutan,BTN,1196090841.36845
2007,YR2007,Bolivia,BOL,13120107687.9377
2007,YR2007,Bosnia and Herzegovina,BIH,15280615815.2554
2007,YR2007,Botswana,BWA,10939028155.3688
2007,YR2007,Brazil,BRA,1366853244424.28
2007,YR2007,Brunei Darussalam,BRN,12247627894.6321
2007,YR2007,Bulgaria,BGR,42113656147.2255
2007,YR2007,Burkina Faso,BFA,6755823932.79857
2007,YR2007,Burundi,BDI,1356078300.12373
2007,YR2007,Cambodia,KHM,8639164917.03737
2007,YR2007,Cameroon,CMR,20431779033.658
2007,YR2007,Canada,CAN,1424065729447.91
2007,YR2007,Cape Verde,CPV,1513934037.7149
2007,YR2007,Cayman Islands,CYM,
2007,YR2007,Central African Republic,CAF,1698125679.65188
2007,YR2007,Chad,TCD,8638711756.59476
2007,YR2007,Channel Islands,CHI,11514605842.3369
2007,YR2007,Chile,CHL,173081288190.418
2007,YR2007,China,CHN,3494055944791.32
2007,YR2007,Colombia,COL,207520149156.402
2007,YR2007,Comoros,COM,464948879.259374
2007,YR2007,"Congo, Dem. Rep.",ZAR,10013852848.6836
2007,YR2007,"Congo, Rep.",COG,8394688589.03459
2007,YR2007,Costa Rica,CRI,26321999607.4464
2007,YR2007,Cote d'Ivoire,CIV,19795705245.3489
2007,YR2007,Croatia,HRV,59335976948.2105
2007,YR2007,Cuba,CUB,58603500000
2007,YR2007,Curacao,CUW,
2007,YR2007,Cyprus,CYP,21841815680.8803
2007,YR2007,Czech Republic,CZE,180511237062.592
2007,YR2007,Denmark,DNK,311417601998.641
2007,YR2007,Djibouti,DJI,847918929.107984
2007,YR2007,Dominica,DMA,418759930
2007,YR2007,Dominican Republic,DOM,41320700932.7124
2007,YR2007,Ecuador,ECU,51007777000
2007,YR2007,"Egypt, Arab Rep.",EGY,130477817194.412
2007,YR2007,El Salvador,SLV,20104900000
2007,YR2007,Equatorial Guinea,GNQ,10304490483.0189
2007,YR2007,Eritrea,ERI,1317974493.40894
2007,YR2007,Estonia,EST,21993658963.8097
2007,YR2007,Ethiopia,ETH,18991907676.2428
2007,YR2007,Faeroe Islands,FRO,2278229880.41222
2007,YR2007,Fiji,FJI,3405050611.68726
2007,YR2007,Finland,FIN,246127357186.459
2007,YR2007,France,FRA,2582389733356.33
2007,YR2007,French Polynesia,PYF,
2007,YR2007,Gabon,GAB,11570860872.2274
2007,YR2007,"Gambia, The",GMB,798869805.089884
2007,YR2007,Georgia,GEO,10172260738.4907
2007,YR2007,Germany,DEU,3323807412152.12
2007,YR2007,Ghana,GHA,24757608488.0145
2007,YR2007,Greece,GRC,305431771154.799
2007,YR2007,Greenland,GRL,2121759848.4242
2007,YR2007,Grenada,GRD,763824454.880744
2007,YR2007,Guam,GUM,
2007,YR2007,Guatemala,GTM,34113106486.1272
2007,YR2007,Guinea,GIN,4134173271.02524
2007,YR2007,Guinea-Bissau,GNB,690721769.225811
2007,YR2007,Guyana,GUY,1740335068.52925
2007,YR2007,Haiti,HTI,5971284337.50737
2007,YR2007,Honduras,HND,12275493958.7643
2007,YR2007,"Hong Kong SAR, China",HKG,211597405593.868
2007,YR2007,Hungary,HUN,136102020866.708
2007,YR2007,Iceland,ISL,20428232684.2713
2007,YR2007,India,IND,1238700195724.53
2007,YR2007,Indonesia,IDN,432216737774.861
2007,YR2007,"Iran, Islamic Rep.",IRN,286057933325.518
2007,YR2007,Iraq,IRQ,88837727881.3965
2007,YR2007,Ireland,IRL,259574153791.618
2007,YR2007,Isle of Man,IMY,4075664785.25458
2007,YR2007,Israel,ISR,167111803510.138
2007,YR2007,Italy,ITA,2127180496503.06
2007,YR2007,Jamaica,JAM,12820055024.6163
2007,YR2007,Japan,JPN,4356329296669.33
2007,YR2007,Jordan,JOR,17110610000.1257
2007,YR2007,Kazakhstan,KAZ,104849915343.555
2007,YR2007,Kenya,KEN,27236739895.9373
2007,YR2007,Kiribati,KIR,123005089.649373
2007,YR2007,"Korea, Dem. Rep.",PRK,
2007,YR2007,"Korea, Rep.",KOR,1049235951186.97
2007,YR2007,Kosovo,KSV,4743437688.75329
2007,YR2007,Kuwait,KWT,114721830985.916
2007,YR2007,Kyrgyz Republic,KGZ,3802566170.81543
2007,YR2007,Lao PDR,LAO,4222945529.64181
2007,YR2007,Latvia,LVA,28765687041.6504
2007,YR2007,Lebanon,LBN,25056716417.9104
2007,YR2007,Lesotho,LSO,1597484735.65523
2007,YR2007,Liberia,LBR,739026892.226679
2007,YR2007,Libya,LBY,71803278688.5246
2007,YR2007,Liechtenstein,LIE,4602346923.40322
2007,YR2007,Lithuania,LTU,39103973050.6292
2007,YR2007,Luxembourg,LUX,51320626630.4244
2007,YR2007,"Macao SAR, China",MAC,18054684854.2242
2007,YR2007,"Macedonia, FYR",MKD,8159825620.389
2007,YR2007,Madagascar,MDG,7342905883.1691
2007,YR2007,Malawi,MWI,3647817218.57435
2007,YR2007,Malaysia,MYS,193552802791.702
2007,YR2007,Maldives,MDV,1541978558.62324
2007,YR2007,Mali,MLI,7145394015.23154
2007,YR2007,Malta,MLT,7513834699.60697
2007,YR2007,Marshall Islands,MHL,149739017.444696
2007,YR2007,Mauritania,MRT,3356758533.56708
2007,YR2007,Mauritius,MUS,7792063566.51501
2007,YR2007,Mexico,MEX,1043459078119.64
2007,YR2007,"Micronesia, Fed. Sts.",FSM,255890836.379155
2007,YR2007,Moldova,MDA,4402495921.29332
2007,YR2007,Monaco,MCO,5974371695.95045
2007,YR2007,Mongolia,MNG,4234894168.15659
2007,YR2007,Montenegro,MNE,3668857103.75034
2007,YR2007,Morocco,MAR,75226318359.375
2007,YR2007,Mozambique,MOZ,8035635713.16184
2007,YR2007,Myanmar,MMR,
2007,YR2007,Namibia,NAM,8811608766.89852
2007,YR2007,Nepal,NPL,10325618017.379
2007,YR2007,Netherlands,NLD,782566743038.276
2007,YR2007,New Caledonia,NCL,
2007,YR2007,New Zealand,NZL,135291901176.471
2007,YR2007,Nicaragua,NIC,7446636654.71995
2007,YR2007,Niger,NER,4291363546.82479
2007,YR2007,Nigeria,NGA,166451202370.171
2007,YR2007,Northern Mariana Islands,MNP,
2007,YR2007,Norway,NOR,393479162081.796
2007,YR2007,Oman,OMN,41901170688.8693
2007,YR2007,Pakistan,PAK,152385716311.916
2007,YR2007,Palau,PLW,211831321.628491
2007,YR2007,Panama,PAN,19793700000
2007,YR2007,Papua New Guinea,PNG,6329292929.29293
2007,YR2007,Paraguay,PRY,13837525590.2673
2007,YR2007,Peru,PER,107492226613.478
2007,YR2007,Philippines,PHL,149359920006.4
2007,YR2007,Poland,POL,425321502150.576
2007,YR2007,Portugal,PRT,231741573802.622
2007,YR2007,Puerto Rico,PRI,88405000000
2007,YR2007,Qatar,QAT,79546975729.4478
2007,YR2007,Romania,ROM,169282491900.094
2007,YR2007,Russian Federation,RUS,1299705764824.48
2007,YR2007,Rwanda,RWA,3738146668.93841
2007,YR2007,Samoa,WSM,490916834.706904
2007,YR2007,San Marino,SMR,1687653983.02765
2007,YR2007,Sao Tome and Principe,STP,144259256.649338
2007,YR2007,Saudi Arabia,SAU,415909018143.01
2007,YR2007,Senegal,SEN,11284603480.5383
2007,YR2007,Serbia,SRB,38952093544.4413
2007,YR2007,Seychelles,SYC,1033635773.39104
2007,YR2007,Sierra Leone,SLE,2157944721.20791
2007,YR2007,Singapore,SGP,168705756482.337
2007,YR2007,Sint Maarten (Dutch part),SXM,
2007,YR2007,Slovak Republic,SVK,84108560087.5992
2007,YR2007,Slovenia,SVN,47306799054.202
2007,YR2007,Solomon Islands,SLB,586218381.044736
2007,YR2007,Somalia,SOM,
2007,YR2007,South Africa,ZAF,286171830700.042
2007,YR2007,South Sudan,SSD,
2007,YR2007,Spain,ESP,1441426534070.22
2007,YR2007,Sri Lanka,LKA,32351184234.3157
2007,YR2007,St. Kitts and Nevis,KNA,689461859.082924
2007,YR2007,St. Lucia,LCA,1132407669.55652
2007,YR2007,St. Martin (French part),MAF,
2007,YR2007,St. Vincent and the Grenadines,VCT,684691914.814815
2007,YR2007,Sudan,SDN,45456460335.1022
2007,YR2007,Suriname,SUR,2936612021.85792
2007,YR2007,Swaziland,SWZ,3053823329.23844
2007,YR2007,Sweden,SWE,462512853670.12
2007,YR2007,Switzerland,CHE,450528109859.46
2007,YR2007,Syrian Arab Republic,SYR,40405006007.2086
2007,YR2007,Tajikistan,TJK,3719497371.09659
2007,YR2007,Tanzania,TZA,16825547176.0324
2007,YR2007,Thailand,THA,246976870172.836
2007,YR2007,Timor-Leste,TMP,558700000
2007,YR2007,Togo,TGO,2523462648.98387
2007,YR2007,Tonga,TON,301064027.077359
2007,YR2007,Trinidad and Tobago,TTO,21735387008.2052
2007,YR2007,Tunisia,TUN,38848711943.7939
2007,YR2007,Turkey,TUR,647155133931.998
2007,YR2007,Turkmenistan,TKM,12664165103.1895
2007,YR2007,Turks and Caicos Islands,TCA,
2007,YR2007,Tuvalu,TUV,27030996.0274377
2007,YR2007,Uganda,UGA,11916019462.5072
2007,YR2007,Ukraine,UKR,142719009900.99
2007,YR2007,United Arab Emirates,ARE,258150041410.76
2007,YR2007,United Kingdom,GBR,2857080828857.96
2007,YR2007,United States,USA,14480300000000
2007,YR2007,Uruguay,URY,23410536954.8774
2007,YR2007,Uzbekistan,UZB,22311393927.8817
2007,YR2007,Vanuatu,VUT,526425740.447881
2007,YR2007,"Venezuela, RB",VEN,230364012575.687
2007,YR2007,Vietnam,VNM,77414425532.2452
2007,YR2007,Virgin Islands (U.S.),VIR,
2007,YR2007,West Bank and Gaza,WBG,
2007,YR2007,"Yemen, Rep.",YEM,21596088517.0427
2007,YR2007,Zambia,ZMB,11541420981.4946
2007,YR2007,Zimbabwe,ZWE,5291950101.35736
2008,YR2008,Afghanistan,AFG,10190534636.4958
2008,YR2008,Albania,ALB,12968652890.9091
2008,YR2008,Algeria,DZA,171000162581.484
2008,YR2008,American Samoa,ASM,
2008,YR2008,Andorra,ADO,3712034266.50674
2008,YR2008,Angola,AGO,84178086998.6708
2008,YR2008,Antigua and Barbuda,ATG,1354616665.25926
2008,YR2008,Argentina,ARG,326582808527.135
2008,YR2008,Armenia,ARM,11662017844.8868
2008,YR2008,Aruba,ABW,2791960893.85475
2008,YR2008,Australia,AUS,1055506156996.89
2008,YR2008,Austria,AUT,414171069689.091
2008,YR2008,Azerbaijan,AZE,48852482960.0779
2008,YR2008,"Bahamas, The",BHS,8246650000
2008,YR2008,Bahrain,BHR,21902892583.9637
2008,YR2008,Bangladesh,BGD,79554350677.7438
2008,YR2008,Barbados,BRB,4541550000
2008,YR2008,Belarus,BLR,60763483146.0674
2008,YR2008,Belgium,BEL,507379060314.205
2008,YR2008,Belize,BLZ,1369600000
2008,YR2008,Benin,BEN,6633561835.2379
2008,YR2008,Bermuda,BMU,6109928000
2008,YR2008,Bhutan,BTN,1257480560.88532
2008,YR2008,Bolivia,BOL,16674276951.8438
2008,YR2008,Bosnia and Herzegovina,BIH,18543289394.8472
2008,YR2008,Botswana,BWA,11113042238.1836
2008,YR2008,Brazil,BRA,1653538618144.8
2008,YR2008,Brunei Darussalam,BRN,14393099068.5859
2008,YR2008,Bulgaria,BGR,51824892678.1841
2008,YR2008,Burkina Faso,BFA,8350710389.31231
2008,YR2008,Burundi,BDI,1611634286.34081
2008,YR2008,Cambodia,KHM,10351829065.6013
2008,YR2008,Cameroon,CMR,23735537026.2769
2008,YR2008,Canada,CAN,1502678437546.86
2008,YR2008,Cape Verde,CPV,1789332787.69837
2008,YR2008,Cayman Islands,CYM,
2008,YR2008,Central African Republic,CAF,1985370254.96172
2008,YR2008,Chad,TCD,10351933631.6086
2008,YR2008,Channel Islands,CHI,
2008,YR2008,Chile,CHL,179626662207.089
2008,YR2008,China,CHN,4521827288303.98
2008,YR2008,Colombia,COL,244056736297.413
2008,YR2008,Comoros,COM,530131963.428658
2008,YR2008,"Congo, Dem. Rep.",ZAR,11675330309.8997
2008,YR2008,"Congo, Rep.",COG,11859015180.8733
2008,YR2008,Costa Rica,CRI,29831164925.0537
2008,YR2008,Cote d'Ivoire,CIV,23414253327.8501
2008,YR2008,Croatia,HRV,69595272329.4363
2008,YR2008,Cuba,CUB,60806200000
2008,YR2008,Curacao,CUW,
2008,YR2008,Cyprus,CYP,25321517504.0281
2008,YR2008,Czech Republic,CZE,225448799062.683
2008,YR2008,Denmark,DNK,343881383958.432
2008,YR2008,Djibouti,DJI,
2008,YR2008,Dominica,DMA,462166696.296296
2008,YR2008,Dominican Republic,DOM,45796188394.2534
2008,YR2008,Ecuador,ECU,61762635000
2008,YR2008,"Egypt, Arab Rep.",EGY,162818181818.182
2008,YR2008,El Salvador,SLV,21431000000
2008,YR2008,Equatorial Guinea,GNQ,15471010922.6482
2008,YR2008,Eritrea,ERI,1380188800.03147
2008,YR2008,Estonia,EST,23781539698.9783
2008,YR2008,Ethiopia,ETH,25608626476.0357
2008,YR2008,Faeroe Islands,FRO,2412859692.82674
2008,YR2008,Fiji,FJI,3629936625.46276
2008,YR2008,Finland,FIN,271974219064.709
2008,YR2008,France,FRA,2831794045482.84
2008,YR2008,French Polynesia,PYF,
2008,YR2008,Gabon,GAB,15685389826.8882
2008,YR2008,"Gambia, The",GMB,965771303.038565
2008,YR2008,Georgia,GEO,12799337249.9695
2008,YR2008,Germany,DEU,3623686234298.9
2008,YR2008,Ghana,GHA,28528016511.3477
2008,YR2008,Greece,GRC,341593975533.013
2008,YR2008,Greenland,GRL,1739579593.56673
2008,YR2008,Grenada,GRD,832339701.300351
2008,YR2008,Guam,GUM,
2008,YR2008,Guatemala,GTM,39136286496.2176
2008,YR2008,Guinea,GIN,4515824643.35277
2008,YR2008,Guinea-Bissau,GNB,842890956.086099
2008,YR2008,Guyana,GUY,1922597806.51498
2008,YR2008,Haiti,HTI,6407707284.45521
2008,YR2008,Honduras,HND,13789727209.7482
2008,YR2008,"Hong Kong SAR, China",HKG,219279678430.164
2008,YR2008,Hungary,HUN,154233541852.268
2008,YR2008,Iceland,ISL,16832079676.5244
2008,YR2008,India,IND,1224095295076.86
2008,YR2008,Indonesia,IDN,510244548959.967
2008,YR2008,"Iran, Islamic Rep.",IRN,355988367221.614
2008,YR2008,Iraq,IRQ,131611819294.275
2008,YR2008,Ireland,IRL,264034092036.474
2008,YR2008,Isle of Man,IMY,
2008,YR2008,Israel,ISR,201661649944.259
2008,YR2008,Italy,ITA,2307311493054.53
2008,YR2008,Jamaica,JAM,13676837630.2798
2008,YR2008,Japan,JPN,4849208099923.57
2008,YR2008,Jordan,JOR,21971835255.5528
2008,YR2008,Kazakhstan,KAZ,133441649221.732
2008,YR2008,Kenya,KEN,30465489796.0539
2008,YR2008,Kiribati,KIR,135044455.62825
2008,YR2008,"Korea, Dem. Rep.",PRK,
2008,YR2008,"Korea, Rep.",KOR,931402204981.625
2008,YR2008,Kosovo,KSV,5771473141.64198
2008,YR2008,Kuwait,KWT,147402413798.235
2008,YR2008,Kyrgyz Republic,KGZ,5139957784.91084
2008,YR2008,Lao PDR,LAO,5443930124.55076
2008,YR2008,Latvia,LVA,33669367720.4659
2008,YR2008,Lebanon,LBN,30079601990.0498
2008,YR2008,Lesotho,LSO,1630667593.27628
2008,YR2008,Liberia,LBR,850040458.839631
2008,YR2008,Libya,LBY,93167701863.354
2008,YR2008,Liechtenstein,LIE,4929414914.73469
2008,YR2008,Lithuania,LTU,47252926428.6698
2008,YR2008,Luxembourg,LUX,54742739956.7876
2008,YR2008,"Macao SAR, China",MAC,20731022857.2408
2008,YR2008,"Macedonia, FYR",MKD,9834038366.88837
2008,YR2008,Madagascar,MDG,9394330368.35779
2008,YR2008,Malawi,MWI,4276769712.29181
2008,YR2008,Malaysia,MYS,230987618903.551
2008,YR2008,Maldives,MDV,1891633531.16451
2008,YR2008,Mali,MLI,8737687352.70079
2008,YR2008,Malta,MLT,8554293727.08674
2008,YR2008,Marshall Islands,MHL,152565763.149451
2008,YR2008,Mauritania,MRT,3790240830.66288
2008,YR2008,Mauritius,MUS,9641077098.19803
2008,YR2008,Mexico,MEX,1099070673263.38
2008,YR2008,"Micronesia, Fed. Sts.",FSM,261339642.362797
2008,YR2008,Moldova,MDA,6054806100.84681
2008,YR2008,Monaco,MCO,6919241412.09365
2008,YR2008,Mongolia,MNG,5623236707.52471
2008,YR2008,Montenegro,MNE,4519731946.68229
2008,YR2008,Morocco,MAR,88882967741.9355
2008,YR2008,Mozambique,MOZ,9891003404.78197
2008,YR2008,Myanmar,MMR,
2008,YR2008,Namibia,NAM,8829927125.40153
2008,YR2008,Nepal,NPL,12545438605.3959
2008,YR2008,Netherlands,NLD,870811147324.862
2008,YR2008,New Caledonia,NCL,
2008,YR2008,New Zealand,NZL,130672262112.676
2008,YR2008,Nicaragua,NIC,8254342299.67401
2008,YR2008,Niger,NER,5403364453.52777
2008,YR2008,Nigeria,NGA,208064724514.151
2008,YR2008,Northern Mariana Islands,MNP,
2008,YR2008,Norway,NOR,453885460992.908
2008,YR2008,Oman,OMN,60566970579.2556
2008,YR2008,Pakistan,PAK,170077814106.305
2008,YR2008,Palau,PLW,212734858.063924
2008,YR2008,Panama,PAN,23001600000
2008,YR2008,Papua New Guinea,PNG,8010370370.37037
2008,YR2008,Paraguay,PRY,18504760911.426
2008,YR2008,Peru,PER,129537265753.425
2008,YR2008,Philippines,PHL,173602533345.577
2008,YR2008,Poland,POL,529432301178.815
2008,YR2008,Portugal,PRT,251925293880.69
2008,YR2008,Puerto Rico,PRI,92605700000
2008,YR2008,Qatar,QAT,115019776904.93
2008,YR2008,Romania,ROM,204335225693.755
2008,YR2008,Russian Federation,RUS,1660846387626
2008,YR2008,Rwanda,RWA,4711735377.43574
2008,YR2008,Samoa,WSM,573946224.503845
2008,YR2008,San Marino,SMR,1899809579.61037
2008,YR2008,Sao Tome and Principe,STP,183464986.34772
2008,YR2008,Saudi Arabia,SAU,519796800000
2008,YR2008,Senegal,SEN,13386346542.8972
2008,YR2008,Serbia,SRB,47760580365.5549
2008,YR2008,Seychelles,SYC,967211974.937748
2008,YR2008,Sierra Leone,SLE,2504381637.36576
2008,YR2008,Singapore,SGP,178924164929.529
2008,YR2008,Sint Maarten (Dutch part),SXM,
2008,YR2008,Slovak Republic,SVK,97908891167.4235
2008,YR2008,Slovenia,SVN,54606018255.4563
2008,YR2008,Solomon Islands,SLB,645796657.499394
2008,YR2008,Somalia,SOM,
2008,YR2008,South Africa,ZAF,273141750192.768
2008,YR2008,South Sudan,SSD,15264618785.5323
2008,YR2008,Spain,ESP,1593420002197.24
2008,YR2008,Sri Lanka,LKA,40715240468.9375
2008,YR2008,St. Kitts and Nevis,KNA,740102893.740741
2008,YR2008,St. Lucia,LCA,1174876792.07407
2008,YR2008,St. Martin (French part),MAF,
2008,YR2008,St. Vincent and the Grenadines,VCT,699004420.740741
2008,YR2008,Sudan,SDN,54082389392.8541
2008,YR2008,Suriname,SUR,3532969034.60838
2008,YR2008,Swaziland,SWZ,3019770679.64511
2008,YR2008,Sweden,SWE,486158607819.636
2008,YR2008,Switzerland,CHE,524289203562.031
